sample_index_0,signal_time_us,i_i16,q_i16,dma_u32
29684,59.368,10,-9,4294377482
29685,59.37,1,6,393217
29686,59.372,5,2,131077
29687,59.374,-1,7,524287
29688,59.376,-10,5,393206
29689,59.378,5,-8,4294443013
29690,59.38,1,-4,4294705153
29691,59.382,-6,2,196602
29692,59.384,8,3,196616
29693,59.386,9,-8,4294443017
29694,59.388,-9,-7,4294574071
29695,59.39,0,-6,4294574080
29696,59.392,6,6,393222
29697,59.394,9,5,327689
29698,59.396,-10,-9,4294442998
29699,59.398,7,-4,4294705159
29700,59.4,6,-3,4294770694
29701,59.402,-9,-9,4294442999
29702,59.404,-5,4,327675
29703,59.406,1,1,65537
29704,59.408,-4,-2,4294901756
29705,59.41,1,-9,4294377473
29706,59.412,4,2,131076
29707,59.414,10,-10,4294311946
29708,59.416,-10,-3,4294836214
29709,59.418,10,5,327690
29710,59.42,9,5,327689
29711,59.422,4,4,262148
29712,59.424,-5,-6,4294639611
29713,59.426,3,3,196611
29714,59.428,4,-5,4294639620
29715,59.43,-9,2,196599
29716,59.432,8,-6,4294574088
29717,59.434,3,-2,4294836227
29718,59.436,-4,-7,4294574076
29719,59.438,-9,-5,4294705143
29720,59.44,-4,-3,4294836220
29721,59.442,-2,8,589822
29722,59.444,-4,7,524284
29723,59.446,-3,9,655357
29724,59.448,-1,1,131071
29725,59.45,5,7,458757
29726,59.452,2,0,2
29727,59.454,-10,-2,4294901750
29728,59.456,-10,-7,4294574070
29729,59.458,-8,-1,4294967288
29730,59.46,-8,-2,4294901752
29731,59.462,0,7,458752
29732,59.464,5,7,458757
29733,59.466,-1,6,458751
29734,59.468,5,-10,4294311941
29735,59.47,0,-2,4294836224
29736,59.472,-7,2,196601
29737,59.474,-8,-7,4294574072
29738,59.476,4,-4,4294705156
29739,59.478,10,-9,4294377482
29740,59.48,6,-7,4294508550
29741,59.482,-4,9,655356
29742,59.484,1,10,655361
29743,59.486,8,-2,4294836232
29744,59.488,-5,3,262139
29745,59.49,-4,0,65532
29746,59.492,9,-6,4294574089
29747,59.494,8,-8,4294443016
29748,59.496,-9,8,589815
29749,59.498,2,3,196610
29750,59.5,-9,-4,4294770679
29751,59.502,5,3,196613
29752,59.504,-2,-7,4294574078
29753,59.506,5,-7,4294508549
29754,59.508,4,-3,4294770692
29755,59.51,0,6,393216
29756,59.512,3,7,458755
29757,59.514,6,-9,4294377478
29758,59.516,9,-7,4294508553
29759,59.518,-5,-8,4294508539
29760,59.52,-9,0,65527
29761,59.522,2,-10,4294311938
29762,59.524,-8,5,393208
29763,59.526,1,-6,4294574081
29764,59.528,-9,0,65527
29765,59.53,-4,2,196604
29766,59.532,2,-7,4294508546
29767,59.534,1,0,1
29768,59.536,-1,7,524287
29769,59.538,-2,0,65534
29770,59.54,5,6,393221
29771,59.542,-4,-4,4294770684
29772,59.544,0,9,589824
29773,59.546,4,7,458756
29774,59.548,-7,-9,4294443001
29775,59.55,0,-9,4294377472
29776,59.552,7,-10,4294311943
29777,59.554,2,-1,4294901762
29778,59.556,1,-5,4294639617
29779,59.558,-8,-2,4294901752
29780,59.56,-5,9,655355
29781,59.562,-3,-8,4294508541
29782,59.564,-8,3,262136
29783,59.566,10,10,655370
29784,59.568,-10,-6,4294639606
29785,59.57,4,0,4
29786,59.572,-6,-4,4294770682
29787,59.574,8,-6,4294574088
29788,59.576,-3,-8,4294508541
29789,59.578,-8,9,655352
29790,59.58,-10,2,196598
29791,59.582,-6,-1,4294967290
29792,59.584,3,1,65539
29793,59.586,0,-5,4294639616
29794,59.588,-8,-10,4294377464
29795,59.59,-3,-1,4294967293
29796,59.592,-1,-10,4294377471
29797,59.594,-8,5,393208
29798,59.596,-4,4,327676
29799,59.598,-4,5,393212
29800,59.6,7,-5,4294639623
29801,59.602,-7,-1,4294967289
29802,59.604,-2,3,262142
29803,59.606,6,-1,4294901766
29804,59.608,-5,0,65531
29805,59.61,6,8,524294
29806,59.612,3,-8,4294443011
29807,59.614,-2,10,720894
29808,59.616,10,3,196618
29809,59.618,-7,-1,4294967289
29810,59.62,-3,5,393213
29811,59.622,7,1,65543
29812,59.624,0,0,0
29813,59.626,0,-5,4294639616
29814,59.628,-1,0,65535
29815,59.63,7,-9,4294377479
29816,59.632,10,-8,4294443018
29817,59.634,-1,-5,4294705151
29818,59.636,3,9,589827
29819,59.638,2,-9,4294377474
29820,59.64,-1,0,65535
29821,59.642,7,-6,4294574087
29822,59.644,7,6,393223
29823,59.646,5,-10,4294311941
29824,59.648,-9,10,720887
29825,59.65,-1,-3,4294836223
29826,59.652,-8,-9,4294443000
29827,59.654,-5,7,524283
29828,59.656,5,-3,4294770693
29829,59.658,4,-1,4294901764
29830,59.66,1,8,524289
29831,59.662,-3,0,65533
29832,59.664,2,-3,4294770690
29833,59.666,4,4,262148
29834,59.668,-8,-3,4294836216
29835,59.67,10,6,393226
29836,59.672,-1,-6,4294639615
29837,59.674,4,-8,4294443012
29838,59.676,-1,10,720895
29839,59.678,-2,9,655358
29840,59.68,5,-3,4294770693
29841,59.682,7,9,589831
29842,59.684,-6,-10,4294377466
29843,59.686,8,10,655368
29844,59.688,4,-10,4294311940
29845,59.69,-6,3,262138
29846,59.692,0,-10,4294311936
29847,59.694,-8,-5,4294705144
29848,59.696,-7,10,720889
29849,59.698,4,-7,4294508548
29850,59.7,-6,10,720890
29851,59.702,-9,-9,4294442999
29852,59.704,9,0,9
29853,59.706,8,9,589832
29854,59.708,0,-7,4294508544
29855,59.71,0,-10,4294311936
29856,59.712,5,1,65541
29857,59.714,7,-5,4294639623
29858,59.716,-1,0,65535
29859,59.718,-3,3,262141
29860,59.72,3,-2,4294836227
29861,59.722,7,-1,4294901767
29862,59.724,-7,-6,4294639609
29863,59.726,0,-6,4294574080
29864,59.728,4,3,196612
29865,59.73,10,-3,4294770698
29866,59.732,6,0,6
29867,59.734,-3,5,393213
29868,59.736,8,-4,4294705160
29869,59.738,-3,-1,4294967293
29870,59.74,-2,10,720894
29871,59.742,-5,-6,4294639611
29872,59.744,2,6,393218
29873,59.746,-5,1,131067
29874,59.748,-9,-9,4294442999
29875,59.75,9,-6,4294574089
29876,59.752,5,-4,4294705157
29877,59.754,6,5,327686
29878,59.756,8,2,131080
29879,59.758,5,2,131077
29880,59.76,6,9,589830
29881,59.762,-3,-10,4294377469
29882,59.764,5,-1,4294901765
29883,59.766,10,9,589834
29884,59.768,-6,8,589818
29885,59.77,-7,-3,4294836217
29886,59.772,5,-1,4294901765
29887,59.774,8,-5,4294639624
29888,59.776,3,-1,4294901763
29889,59.778,7,4,262151
29890,59.78,-10,3,262134
29891,59.782,9,-8,4294443017
29892,59.784,3,2,131075
29893,59.786,-3,8,589821
29894,59.788,3,10,655363
29895,59.79,2,-9,4294377474
29896,59.792,-8,-9,4294443000
29897,59.794,-1,-6,4294639615
29898,59.796,-1,-5,4294705151
29899,59.798,3,-9,4294377475
29900,59.8,8,7,458760
29901,59.802,-1,5,393215
29902,59.804,-6,4,327674
29903,59.806,9,-7,4294508553
29904,59.808,7,-10,4294311943
29905,59.81,4,-8,4294443012
29906,59.812,3,0,3
29907,59.814,4,-7,4294508548
29908,59.816,1,6,393217
29909,59.818,-1,-6,4294639615
29910,59.82,4,10,655364
29911,59.822,4,9,589828
29912,59.824,-9,5,393207
29913,59.826,1,-10,4294311937
29914,59.828,3,5,327683
29915,59.83,-10,4,327670
29916,59.832,-7,7,524281
29917,59.834,4,-3,4294770692
29918,59.836,-3,8,589821
29919,59.838,2,1,65538
29920,59.84,0,10,655360
29921,59.842,7,-2,4294836231
29922,59.844,3,8,524291
29923,59.846,2,-8,4294443010
29924,59.848,7,-6,4294574087
29925,59.85,-8,8,589816
29926,59.852,9,2,131081
29927,59.854,4,-1,4294901764
29928,59.856,-4,8,589820
29929,59.858,0,3,196608
29930,59.86,7,10,655367
29931,59.862,-6,10,720890
29932,59.864,-3,-6,4294639613
29933,59.866,2,-10,4294311938
29934,59.868,0,-7,4294508544
29935,59.87,7,1,65543
29936,59.872,3,0,3
29937,59.874,1,5,327681
29938,59.876,-7,7,524281
29939,59.878,9,-10,4294311945
29940,59.88,1,-4,4294705153
29941,59.882,1,8,524289
29942,59.884,-4,-10,4294377468
29943,59.886,-6,-8,4294508538
29944,59.888,5,1,65541
29945,59.89,-4,1,131068
29946,59.892,6,7,458758
29947,59.894,10,-5,4294639626
29948,59.896,4,-2,4294836228
29949,59.898,-1,2,196607
29950,59.9,-9,-1,4294967287
29951,59.902,-4,-8,4294508540
29952,59.904,-4,1,131068
29953,59.906,0,-5,4294639616
29954,59.908,3,8,524291
29955,59.91,5,-5,4294639621
29956,59.912,8,-8,4294443016
29957,59.914,-1,1,131071
29958,59.916,-2,5,393214
29959,59.918,-10,-8,4294508534
29960,59.92,-9,-6,4294639607
29961,59.922,2,-8,4294443010
29962,59.924,10,1,65546
29963,59.926,-5,2,196603
29964,59.928,-10,7,524278
29965,59.93,5,-1,4294901765
29966,59.932,1,10,655361
29967,59.934,-1,-7,4294574079
29968,59.936,6,1,65542
29969,59.938,0,9,589824
29970,59.94,6,-10,4294311942
29971,59.942,-1,0,65535
29972,59.944,8,-8,4294443016
29973,59.946,7,1,65543
29974,59.948,8,7,458760
29975,59.95,7,7,458759
29976,59.952,-2,0,65534
29977,59.954,-2,-10,4294377470
29978,59.956,7,-4,4294705159
29979,59.958,6,8,524294
29980,59.96,4,2,131076
29981,59.962,-5,-6,4294639611
29982,59.964,-4,5,393212
29983,59.966,3,10,655363
29984,59.968,7,0,7
29985,59.97,-7,3,262137
29986,59.972,2,7,458754
29987,59.974,2,-2,4294836226
29988,59.976,-5,4,327675
29989,59.978,10,9,589834
29990,59.98,-4,-2,4294901756
29991,59.982,9,-5,4294639625
29992,59.984,-4,-4,4294770684
29993,59.986,-5,0,65531
29994,59.988,3,-6,4294574083
29995,59.99,8,6,393224
29996,59.992,-6,-1,4294967290
29997,59.994,6,-6,4294574086
29998,59.996,8,3,196616
29999,59.998,-10,7,524278
30000,60,-7,-2,4294901753
30001,60.002,-8,-7,4294574072
30002,60.004,-8,2,196600
30003,60.006,0,5,327680
30004,60.008,-1,4,327679
30005,60.01,-10,8,589814
30006,60.012,3,1,65539
30007,60.014,7,-5,4294639623
30008,60.016,9,-3,4294770697
30009,60.018,-3,3,262141
30010,60.02,-9,10,720887
30011,60.022,3,-8,4294443011
30012,60.024,3,-2,4294836227
30013,60.026,9,5,327689
30014,60.028,1,5,327681
30015,60.03,7,-3,4294770695
30016,60.032,-2,4,327678
30017,60.034,1,-8,4294443009
30018,60.036,-2,10,720894
30019,60.038,9,-3,4294770697
30020,60.04,9,-2,4294836233
30021,60.042,0,6,393216
30022,60.044,-5,-7,4294574075
30023,60.046,-10,5,393206
30024,60.048,-7,1,131065
30025,60.05,1,10,655361
30026,60.052,-10,-4,4294770678
30027,60.054,-6,-7,4294574074
30028,60.056,-8,-7,4294574072
30029,60.058,5,-6,4294574085
30030,60.06,-6,-10,4294377466
30031,60.062,4,6,393220
30032,60.064,4,-8,4294443012
30033,60.066,9,-1,4294901769
30034,60.068,10,10,655370
30035,60.07,-8,7,524280
30036,60.072,-1,-7,4294574079
30037,60.074,2,7,458754
30038,60.076,-3,-1,4294967293
30039,60.078,-9,-10,4294377463
30040,60.08,-1,0,65535
30041,60.082,-10,10,720886
30042,60.084,10,-9,4294377482
30043,60.086,-2,-9,4294443006
30044,60.088,-8,2,196600
30045,60.09,8,-5,4294639624
30046,60.092,-6,5,393210
30047,60.094,3,-4,4294705155
30048,60.096,5,-1,4294901765
30049,60.098,-4,9,655356
30050,60.1,-10,7,524278
30051,60.102,6,-6,4294574086
30052,60.104,6,-7,4294508550
30053,60.106,-1,5,393215
30054,60.108,2,6,393218
30055,60.11,2,4,262146
30056,60.112,7,-6,4294574087
30057,60.114,7,8,524295
30058,60.116,7,-4,4294705159
30059,60.118,1,4,262145
30060,60.12,-6,-1,4294967290
30061,60.122,3,1,65539
30062,60.124,-1,-5,4294705151
30063,60.126,7,-7,4294508551
30064,60.128,-4,-3,4294836220
30065,60.13,3,-8,4294443011
30066,60.132,-4,-9,4294443004
30067,60.134,-9,-2,4294901751
30068,60.136,-3,2,196605
30069,60.138,1,3,196609
30070,60.14,6,1,65542
30071,60.142,5,-4,4294705157
30072,60.144,-9,-4,4294770679
30073,60.146,-5,-5,4294705147
30074,60.148,1,3,196609
30075,60.15,-8,8,589816
30076,60.152,2,-2,4294836226
30077,60.154,-2,-7,4294574078
30078,60.156,-4,6,458748
30079,60.158,-4,5,393212
30080,60.16,-8,10,720888
30081,60.162,2,-2,4294836226
30082,60.164,-1,6,458751
30083,60.166,-4,-1,4294967292
30084,60.168,-4,10,720892
30085,60.17,-2,1,131070
30086,60.172,0,-1,4294901760
30087,60.174,7,-6,4294574087
30088,60.176,-8,0,65528
30089,60.178,2,-2,4294836226
30090,60.18,10,10,655370
30091,60.182,7,5,327687
30092,60.184,-4,-1,4294967292
30093,60.186,-7,-1,4294967289
30094,60.188,1,5,327681
30095,60.19,8,5,327688
30096,60.192,-6,0,65530
30097,60.194,-6,-7,4294574074
30098,60.196,-8,-8,4294508536
30099,60.198,10,-10,4294311946
30100,60.2,-5,0,65531
30101,60.202,9,9,589833
30102,60.204,6,-10,4294311942
30103,60.206,-5,-6,4294639611
30104,60.208,-9,7,524279
30105,60.21,-1,7,524287
30106,60.212,-7,-1,4294967289
30107,60.214,3,-8,4294443011
30108,60.216,2,4,262146
30109,60.218,5,7,458757
30110,60.22,-2,6,458750
30111,60.222,-2,-10,4294377470
30112,60.224,-4,2,196604
30113,60.226,10,7,458762
30114,60.228,-8,-8,4294508536
30115,60.23,2,-2,4294836226
30116,60.232,0,-9,4294377472
30117,60.234,5,6,393221
30118,60.236,3,-3,4294770691
30119,60.238,-7,-9,4294443001
30120,60.24,2,-9,4294377474
30121,60.242,-9,7,524279
30122,60.244,4,5,327684
30123,60.246,1,-6,4294574081
30124,60.248,-8,-2,4294901752
30125,60.25,8,-5,4294639624
30126,60.252,-6,-9,4294443002
30127,60.254,5,-3,4294770693
30128,60.256,-10,1,131062
30129,60.258,7,7,458759
30130,60.26,7,-1,4294901767
30131,60.262,-10,-9,4294442998
30132,60.264,-8,-5,4294705144
30133,60.266,7,4,262151
30134,60.268,7,-7,4294508551
30135,60.27,9,-6,4294574089
30136,60.272,7,1,65543
30137,60.274,-6,9,655354
30138,60.276,-3,10,720893
30139,60.278,-10,1,131062
30140,60.28,7,-4,4294705159
30141,60.282,-3,-8,4294508541
30142,60.284,6,-6,4294574086
30143,60.286,8,5,327688
30144,60.288,-8,4,327672
30145,60.29,0,-10,4294311936
30146,60.292,6,5,327686
30147,60.294,-10,-10,4294377462
30148,60.296,-3,1,131069
30149,60.298,6,5,327686
30150,60.3,-9,-8,4294508535
30151,60.302,2,0,2
30152,60.304,4,10,655364
30153,60.306,8,-8,4294443016
30154,60.308,0,7,458752
30155,60.31,1,-5,4294639617
30156,60.312,-4,-2,4294901756
30157,60.314,0,4,262144
30158,60.316,6,-8,4294443014
30159,60.318,-1,5,393215
30160,60.32,-5,-2,4294901755
30161,60.322,-10,-8,4294508534
30162,60.324,10,-3,4294770698
30163,60.326,6,-8,4294443014
30164,60.328,0,-5,4294639616
30165,60.33,-9,6,458743
30166,60.332,-9,3,262135
30167,60.334,5,-2,4294836229
30168,60.336,3,-1,4294901763
30169,60.338,-3,10,720893
30170,60.34,9,-7,4294508553
30171,60.342,7,5,327687
30172,60.344,-9,0,65527
30173,60.346,7,-4,4294705159
30174,60.348,-3,8,589821
30175,60.35,-1,9,655359
30176,60.352,-8,-7,4294574072
30177,60.354,-3,-10,4294377469
30178,60.356,-8,-7,4294574072
30179,60.358,0,-8,4294443008
30180,60.36,0,-9,4294377472
30181,60.362,0,-6,4294574080
30182,60.364,-2,-8,4294508542
30183,60.366,-8,-4,4294770680
30184,60.368,2,-3,4294770690
30185,60.37,-9,1,131063
30186,60.372,-10,-2,4294901750
30187,60.374,7,-6,4294574087
30188,60.376,-6,7,524282
30189,60.378,10,7,458762
30190,60.38,1,-5,4294639617
30191,60.382,-1,-1,4294967295
30192,60.384,0,-3,4294770688
30193,60.386,8,10,655368
30194,60.388,-8,4,327672
30195,60.39,4,1,65540
30196,60.392,-3,2,196605
30197,60.394,6,2,131078
30198,60.396,9,-5,4294639625
30199,60.398,1,0,1
30200,60.4,0,10,655360
30201,60.402,2,4,262146
30202,60.404,10,0,10
30203,60.406,-9,-7,4294574071
30204,60.408,10,7,458762
30205,60.41,4,10,655364
30206,60.412,3,3,196611
30207,60.414,3,-7,4294508547
30208,60.416,5,-6,4294574085
30209,60.418,5,4,262149
30210,60.42,7,-3,4294770695
30211,60.422,7,5,327687
30212,60.424,-5,-9,4294443003
30213,60.426,5,-8,4294443013
30214,60.428,-9,-3,4294836215
30215,60.43,5,-1,4294901765
30216,60.432,2,8,524290
30217,60.434,-2,-5,4294705150
30218,60.436,-2,10,720894
30219,60.438,-8,-1,4294967288
30220,60.44,-4,-8,4294508540
30221,60.442,8,7,458760
30222,60.444,4,7,458756
30223,60.446,-3,-10,4294377469
30224,60.448,-10,4,327670
30225,60.45,-9,4,327671
30226,60.452,4,-8,4294443012
30227,60.454,-9,7,524279
30228,60.456,-9,-9,4294442999
30229,60.458,8,10,655368
30230,60.46,7,3,196615
30231,60.462,1,5,327681
30232,60.464,8,8,524296
30233,60.466,3,3,196611
30234,60.468,-8,4,327672
30235,60.47,-10,-1,4294967286
30236,60.472,-8,-3,4294836216
30237,60.474,9,0,9
30238,60.476,0,-4,4294705152
30239,60.478,-5,8,589819
30240,60.48,-9,-5,4294705143
30241,60.482,0,-3,4294770688
30242,60.484,7,3,196615
30243,60.486,8,5,327688
30244,60.488,4,1,65540
30245,60.49,6,-10,4294311942
30246,60.492,10,0,10
30247,60.494,5,-7,4294508549
30248,60.496,4,7,458756
30249,60.498,4,8,524292
30250,60.5,9,-3,4294770697
30251,60.502,-2,6,458750
30252,60.504,6,0,6
30253,60.506,6,2,131078
30254,60.508,10,-9,4294377482
30255,60.51,6,-5,4294639622
30256,60.512,-7,-9,4294443001
30257,60.514,1,-6,4294574081
30258,60.516,-5,-2,4294901755
30259,60.518,8,9,589832
30260,60.52,2,9,589826
30261,60.522,-8,6,458744
30262,60.524,-1,-4,4294770687
30263,60.526,5,0,5
30264,60.528,1,-6,4294574081
30265,60.53,-3,6,458749
30266,60.532,0,-1,4294901760
30267,60.534,-9,-10,4294377463
30268,60.536,-2,-5,4294705150
30269,60.538,-5,7,524283
30270,60.54,10,-5,4294639626
30271,60.542,2,5,327682
30272,60.544,-9,-10,4294377463
30273,60.546,-7,-4,4294770681
30274,60.548,-4,5,393212
30275,60.55,5,-8,4294443013
30276,60.552,0,4,262144
30277,60.554,-3,8,589821
30278,60.556,-7,6,458745
30279,60.558,7,10,655367
30280,60.56,10,-4,4294705162
30281,60.562,-7,-5,4294705145
30282,60.564,9,-7,4294508553
30283,60.566,4,9,589828
30284,60.568,0,7,458752
30285,60.57,-9,-10,4294377463
30286,60.572,4,0,4
30287,60.574,-7,-6,4294639609
30288,60.576,1,3,196609
30289,60.578,0,6,393216
30290,60.58,-8,-9,4294443000
30291,60.582,6,-7,4294508550
30292,60.584,5,9,589829
30293,60.586,-9,9,655351
30294,60.588,8,-9,4294377480
30295,60.59,10,-4,4294705162
30296,60.592,-9,2,196599
30297,60.594,1,7,458753
30298,60.596,0,-10,4294311936
30299,60.598,-3,-10,4294377469
30300,60.6,-1,-1,4294967295
30301,60.602,0,-5,4294639616
30302,60.604,4,6,393220
30303,60.606,1,-1,4294901761
30304,60.608,10,-5,4294639626
30305,60.61,-10,-9,4294442998
30306,60.612,3,6,393219
30307,60.614,9,0,9
30308,60.616,-6,-10,4294377466
30309,60.618,-9,-10,4294377463
30310,60.62,-2,0,65534
30311,60.622,-6,7,524282
30312,60.624,-9,-4,4294770679
30313,60.626,7,-2,4294836231
30314,60.628,7,-10,4294311943
30315,60.63,-10,-2,4294901750
30316,60.632,-4,-2,4294901756
30317,60.634,-1,-9,4294443007
30318,60.636,-4,-6,4294639612
30319,60.638,8,8,524296
30320,60.64,-3,8,589821
30321,60.642,-9,0,65527
30322,60.644,1,6,393217
30323,60.646,1,6,393217
30324,60.648,3,6,393219
30325,60.65,8,9,589832
30326,60.652,4,-6,4294574084
30327,60.654,1,-2,4294836225
30328,60.656,-6,2,196602
30329,60.658,-10,7,524278
30330,60.66,1,-9,4294377473
30331,60.662,5,8,524293
30332,60.664,7,9,589831
30333,60.666,-7,2,196601
30334,60.668,8,6,393224
30335,60.67,6,1,65542
30336,60.672,-6,-8,4294508538
30337,60.674,6,-3,4294770694
30338,60.676,2,6,393218
30339,60.678,-6,8,589818
30340,60.68,-9,-5,4294705143
30341,60.682,-1,3,262143
30342,60.684,9,4,262153
30343,60.686,6,9,589830
30344,60.688,9,6,393225
30345,60.69,-7,10,720889
30346,60.692,-9,2,196599
30347,60.694,3,-8,4294443011
30348,60.696,-7,-6,4294639609
30349,60.698,-4,9,655356
30350,60.7,5,5,327685
30351,60.702,9,-9,4294377481
30352,60.704,-1,-8,4294508543
30353,60.706,-2,-7,4294574078
30354,60.708,7,2,131079
30355,60.71,-7,-6,4294639609
30356,60.712,-6,-4,4294770682
30357,60.714,0,6,393216
30358,60.716,-4,-3,4294836220
30359,60.718,-7,3,262137
30360,60.72,-9,-5,4294705143
30361,60.722,0,1,65536
30362,60.724,-10,5,393206
30363,60.726,-8,9,655352
30364,60.728,7,0,7
30365,60.73,-8,6,458744
30366,60.732,-8,-9,4294443000
30367,60.734,-5,-4,4294770683
30368,60.736,-10,-2,4294901750
30369,60.738,-9,-7,4294574071
30370,60.74,-9,-8,4294508535
30371,60.742,0,-3,4294770688
